"Density","Momentum:0","Momentum:1","Momentum:2","Energy","Pressure","Temperature","Mach","Points:0","Points:1","Points:2"
362.06,4188.8,-762.62,0,1.4266e+08,2.9262e+06,537.97,0.10489,-8.1926,1.6532,0
362.75,3532.5,-893.26,0,1.4292e+08,2.9349e+06,538.04,0.089083,-9.1711,3.6375,0
362.78,3486.1,-809.65,0,1.4294e+08,2.9352e+06,538.04,0.08747,-9.3869,3.7363,0
24.059,5474.3,197.2,0,9.1663e+06,5.0679e+05,478.07,1.6631,9.9228,1.8813,0
362.25,3976.3,-211.48,0,1.4273e+08,2.9285e+06,537.99,0.097894,-9.2807,0.75935,0
362.64,3454.9,-41.472,0,1.4288e+08,2.9334e+06,538.03,0.084578,-13.3,2.3811,0
362.64,3463.9,-48.267,0,1.4288e+08,2.9334e+06,538.03,0.084802,-13.102,2.2246,0
23.629,5410.6,146.45,0,9.001e+06,4.9871e+05,477.8,1.6694,10.14,1.7586,0
362.42,3759.5,-77.264,0,1.4279e+08,2.9306e+06,538.01,0.092276,-10.261,0.48375,0
362.41,3775.6,-30.315,0,1.4279e+08,2.9305e+06,538,0.092663,-10.274,0.19049,0
362.47,3724.6,-435.6,0,1.4281e+08,2.9312e+06,538.01,0.091973,-9.6526,2.0318,0
362.51,3658.6,-423.41,0,1.4283e+08,2.9317e+06,538.01,0.090289,-9.8552,2.19,0
362.5,3669.5,-482.89,0,1.4282e+08,2.9317e+06,538.01,0.090741,-9.6176,2.2828,0
361.93,4374.1,-554.51,0,1.426e+08,2.9245e+06,537.96,0.10878,-8.1588,1.1822,0
361.81,4487.9,-571.5,0,1.4256e+08,2.923e+06,537.95,0.11177,-7.9421,1.0472,0
362.96,3387.9,-565.08,0,1.43e+08,2.9375e+06,538.06,0.083785,-10.227,4.5185,0
362.39,3795.3,-126.45,0,1.4278e+08,2.9303e+06,538,0.093211,-10.051,0.6727,0
362.49,3849.4,-1513,0,1.4283e+08,2.9316e+06,538.01,0.10141,-7.8765,3.3017,0
362.65,3455.9,-113.82,0,1.4288e+08,2.9335e+06,538.03,0.084636,-12.141,2.5375,0
362.64,3477.7,-117.67,0,1.4288e+08,2.9333e+06,538.03,0.085184,-11.989,2.244,0
362.76,3313.8,-100.75,0,1.4293e+08,2.935e+06,538.04,0.081047,-11.764,4.3705,0
362.66,3441.6,-133.16,0,1.4289e+08,2.9337e+06,538.03,0.084289,-11.892,2.6755,0
362.95,3351.6,-367.21,0,1.43e+08,2.9374e+06,538.06,0.08225,-10.869,4.726,0
362.25,3963.8,-1060.6,0,1.4273e+08,2.9286e+06,537.99,0.10087,-8.2725,2.4203,0
22.898,5301.9,-21.238,0,8.7204e+06,4.8489e+05,477.32,1.6809,11.565,1.5513,0
362.61,3509.3,-80.263,0,1.4286e+08,2.933e+06,538.02,0.085959,-12.261,1.6114,0
362.61,3499.9,-101.73,0,1.4286e+08,2.933e+06,538.02,0.085742,-12.099,1.9336,0
362.42,3773.2,-421.82,0,1.4279e+08,2.9307e+06,538.01,0.093163,-9.5419,1.7712,0
362.71,3382.8,-178.17,0,1.429e+08,2.9342e+06,538.03,0.082862,-11.533,3.3321,0
362.69,3407.5,-153.15,0,1.429e+08,2.934e+06,538.03,0.083453,-11.691,3.0658,0
362.59,3528.4,-100.01,0,1.4286e+08,2.9328e+06,538.02,0.086453,-11.92,1.5735,0
362.68,3421.5,-133.94,0,1.4289e+08,2.9339e+06,538.03,0.083785,-11.901,2.9008,0
362.89,3554.5,-1058.1,0,1.4298e+08,2.9366e+06,538.05,0.090537,-9.0167,4.2079,0
362.56,3600.8,-633.16,0,1.4285e+08,2.9324e+06,538.02,0.089576,-9.4005,2.8148,0
362.57,3576.3,-541.09,0,1.4285e+08,2.9326e+06,538.02,0.088606,-9.6688,2.7476,0
362.04,4245.8,-2506.2,0,1.4266e+08,2.9261e+06,537.97,0.12148,-6.6835,3.1442,0
362.58,3554,-57.259,0,1.4285e+08,2.9327e+06,538.02,0.087067,-12.06,0.93611,0
360.69,5451.1,-243.77,0,1.4212e+08,2.9093e+06,537.85,0.13647,-6.7621,0.21828,0
362.24,3974,-358.99,0,1.4272e+08,2.9284e+06,537.99,0.098106,-9.149,1.1818,0
362.56,3569.1,-157.16,0,1.4285e+08,2.9324e+06,538.02,0.087528,-11.212,1.6456,0
23.13,5339.2,103.73,0,8.8101e+06,4.8929e+05,477.47,1.6782,10.14,1.4391,0
362.57,3578.5,-130.09,0,1.4285e+08,2.9325e+06,538.02,0.087728,-11.322,1.4442,0
362.55,3596.1,-109.04,0,1.4284e+08,2.9322e+06,538.02,0.088162,-11.324,1.1754,0
362.45,3737.2,-359.19,0,1.428e+08,2.931e+06,538.01,0.092101,-9.7671,1.7297,0
362.43,3758.4,-131.98,0,1.428e+08,2.9307e+06,538.01,0.092273,-10.22,0.78255,0
362.27,4125.2,-2361,0,1.4275e+08,2.9289e+06,537.99,0.11682,-6.8452,3.2799,0
362.44,3733.9,-35.412,0,1.428e+08,2.9309e+06,538.01,0.091604,-10.501,0.22993,0
362.44,3790.2,-855.1,0,1.428e+08,2.931e+06,538.01,0.095316,-8.7729,2.5115,0
362.75,3323.1,-106.74,0,1.4292e+08,2.9348e+06,538.04,0.081291,-11.798,4.1747,0
362.72,3360.6,-178.28,0,1.4291e+08,2.9344e+06,538.03,0.082307,-11.509,3.5358,0
